func_name,\texttt{R2E}$_{\text{C1}}$,\texttt{R2E}$_{\text{C2}}$,\texttt{R2E}$_{\text{C3}}$,\texttt{R2E}$_{\text{C4}}$,\texttt{R2E}$_{\text{C5}}$,\texttt{R2E}$_{\text{C6}}$,\texttt{R2E}$_{\text{C7}}$,\texttt{R2E}$_{\text{C8}}$,\texttt{R2E}$_{\text{C9}}$
AddOnInstaller.getFilesSafeForUninstall,0.909625118,0.938411896,0.917109724,0.926437613,0.925595179,0.911469929,0.903016275,0.906300334,0.929462938
ExtensionAuthentication.getAuthenticationMethodTypeForIdentifier,0.98852005,0.988547517,0.988315362,0.999874189,0.988374948,0.98845994,0.9883152,0.988507828,0.988488991
MapKeyLoaderUtil.getMaxSizePerNode,0.90993567,0.942116288,0.904423541,0.903974836,0.920123316,0.881300211,0.876762989,0.868363808,0.910577643
Config.getMapEventJournalConfig,0.998503927,0.999900229,0.999914232,0.999901953,0.99991061,0.99988727,0.999894457,0.999911409,0.999897368
AtomValenceDescriptor.calculate,0.754518913,0.827865841,0.906620035,0.90684692,0.813582012,0.90686463,0.824267644,0.905937347,0.825878584
AbstractIndexWriter.addDescription,0.849596451,0.923819987,0.941919265,0.87433892,0.875327647,0.947992774,0.946221618,0.938925099,0.912205904
SourceTreeManager.getSourceTree,0.877238273,0.901591714,0.903410928,0.90099845,0.901684173,0.887017461,0.901913033,0.894424087,0.901136589
FactoryPyramid.discreteGaussian,0.741102886,0.752918815,0.798165648,0.902359216,0.790701736,0.902462935,0.743304066,0.818512377,0.81389693
ObjectOutputStream.writeClassDesc,0.959132354,0.942069503,0.944263569,0.96228164,0.962551035,0.96456097,0.96117824,0.971514676,0.962135153
CameraPlaneProjection.setIntrinsic,0.829294658,0.828198911,0.99992428,0.999920329,0.789740997,0.828370144,0.828517573,0.827947953,0.99992543
ExpressionUtils.transformBinaryConstantExpression,0.837847801,0.836603903,0.806293536,0.807577566,0.803428887,0.88494507,0.81719258,0.819813613,0.888156771
Sql.executeQuery,0.999849649,0.999894846,0.999870172,0.999843803,0.826684391,0.999859383,0.99991117,0.99983263,0.9998678
CmsPublishEngine.checkCurrentPublishJobThread,0.89663771,0.886946004,0.915965474,0.925554014,0.902859761,0.912485688,0.926979717,0.930959483,0.927016244
Graph.dfs,0.884297182,0.871875865,0.893922847,0.872486399,0.885298244,0.917625176,0.910244831,0.918776866,0.923625113
VersionCheck.checkVersions,0.652455524,0.853847536,0.83492652,0.790162448,0.743282116,0.830554712,0.809889855,0.844657488,0.784357429
UPropertyAliases.getPropertyName,0.945701121,0.946274318,0.968840238,0.9400144,0.943204626,0.947434691,0.941005463,0.938283304,0.932828997
Number.operate,0.684547173,0.99991667,0.999916467,0.999922572,0.964822479,0.990471154,0.999904022,0.964664638,0.964666254
Convert.toSBC,0.958463369,0.959866152,0.957763805,0.958857417,0.958908368,0.956610812,0.959161464,0.956724574,0.954910723
MLLibUtil.toClassifierPrediction,0.949317379,0.96009008,0.971553028,0.955531966,0.973217688,0.961453331,0.964895578,0.959818267,0.966112485
Script.println,0.928237311,0.977775652,0.977485626,0.927087496,0.927653934,0.97773651,0.927176568,0.977043384,0.926171513
NetUtils.getIPv6UrlRepresentation,0.750584309,0.917137432,0.90203243,0.929292528,0.908474957,0.880259204,0.880743298,0.890159771,0.871178676
ExtensionHook.getHttpSenderListeners,0.999851657,0.999909234,1,0.999912392,0.999910668,1,0.999871629,0.999836906,0.999913333
DapSerializer.writeAtomicVariable,0.826409673,0.886903415,0.828376159,0.912086567,0.876604273,0.894646697,0.895252802,0.893665615,0.893144849
JobTracker.getReasonForBlackList,0.84836273,0.867040377,0.906395385,0.898300668,0.912375256,0.917306368,0.910398341,0.905357813,0.891422598
TagletManager.initCustomTaglets,0.809772636,0.910243352,0.910244415,0.883731364,0.939671611,0.953125674,0.887425733,0.907975049,0.925159732
FindDialog.getJPanel1,0.622210642,0.995740854,0.995789185,0.995780015,0.995245259,0.995689469,0.995758701,0.995851424,0.995583268
MandatoryWarningHandler.reportDeferredDiagnostic,0.813506886,0.87517167,0.78099149,0.89246205,0.743749429,0.859651625,0.77341753,0.894085201,0.794990945
Expression.error,0.981591713,0.981483547,0.977441958,0.959810782,0.981047742,0.981072082,0.980712361,0.980923137,0.961119186
IdentityTemplateLibrary.encodeCoordinates,0.932632098,0.931713572,0.90845029,0.924782031,0.916567628,0.924543383,0.916361366,0.929995965,0.92716837
ByteVector.getBytes,0.324125902,0.743688221,0.634893632,0.813642793,0.561730744,0.516082596,0.567013572,0.568700827,0.579363475
MAMatrix.dot,0.845841094,0.961233279,0.982541372,0.9826815,0.977201041,0.982437776,0.982940705,0.964190017,0.96173158
IntegralImageOps.convolve,0.994705114,0.999730762,0.994328498,0.999898945,0.999947676,0.994266764,0.999910288,0.99994366,0.994354279
LabelAwareUimaSentenceIterator.currentLabel,0.337842686,0.833650968,0.761844067,0.782273198,0.654730273,0.731298837,0.694446943,0.677147664,0.751246564
ClassUseWriter.getClassUseHeader,0.921053601,0.976772973,0.969745701,0.920973541,0.968807893,0.954258706,0.969507908,0.97488802,0.924271202
DenseFlowPyramidBase.interpolateFlowScale,0.68118667,0.919687454,0.695835122,0.872383532,0.899620676,0.832597384,0.704686741,0.876843829,0.901893642
View.showSessionDialog,0.914935951,0.907463119,0.867856407,0.896612682,0.83828158,0.913829392,0.910473274,0.899638856,0.887314089
RodriguesRotationJacobian_F32.process,0.671095498,0.788809921,0.86827159,0.842432786,0.843300549,0.938493045,0.866314451,0.831001743,0.924100105
SubstructureFingerprinter.setSmarts,0.604686937,0.898137,0.963686687,0.797592033,0.966105363,0.955580835,0.835694201,0.798247459,0.874735807
ClassPathResource.initUrl,0.565955171,0.841493641,0.78396817,0.789167453,0.803864346,0.759911832,0.794615658,0.803017147,0.767673364
GaliosFieldOps.divide,0.654721239,0.758193478,0.776095748,0.88196289,0.775271402,0.983997926,0.819942994,0.923846156,0.983556334
JavacParser.annotationValue,0.809207623,0.84999055,0.833653512,0.867479504,0.871651583,0.83964126,0.86920231,0.863800475,0.867451796
MathUtils.xVals,0.968219875,0.960820379,0.961763917,0.978399497,0.961845819,0.960965877,0.968043871,0.983060382,0.970390223
DBOutputFormat.getRecordWriter,0.495379818,0.931739599,0.898497627,0.869300453,0.895603422,0.955586694,0.925231765,0.930983433,0.933460437
CmsFileExplorer.onClickNew,0.896514122,0.890093712,0.943446412,0.940449289,0.895128802,0.937696739,0.896365588,0.921168719,0.932092759
BinaryImageOps.clusterToBinary,0.944821085,0.924858604,0.948001829,0.94783018,0.947699132,0.959235561,0.959112195,0.948019428,0.948594597
DefaultConvention.findCoordinateName,0.857510173,0.886156479,0.927671332,0.945845437,0.887586783,0.958262345,0.848527301,0.938107121,0.934055369
AbstractParamDialog.getBtnOK,0.911856262,0.900828893,0.953905905,0.956430353,0.959332368,0.962508837,0.946990565,0.949905822,0.957895286
CDMNode.unwrap,0.679670366,0.910047444,0.908390863,0.91769811,0.723865356,0.895417632,0.943217194,0.894676503,0.915002872
JsonSlurper.parse,0.707640124,0.754051899,0.901583951,0.901295719,0.770727395,0.806770126,0.917441495,0.876392483,0.873680554
SquareRegularClustersIntoGrids.checkNumberOfConnections,0.651101189,0.719151155,0.671315894,0.790257162,0.668697751,0.794177254,0.587319817,0.723710917,0.53603576
Config.addEventJournalConfig,0.907261353,0.843101478,0.893192231,0.996397765,0.887862753,0.927950147,0.99515206,0.996173078,0.994859867
UtilLepetitEPnP.jacobian_Control4,0.999853271,0.999867341,0.99991604,0.999864876,0.999886396,0.999947397,0.999895678,0.999848458,0.99988329
SearchIterator.previous,0.527836672,0.895196985,0.895002865,0.961138108,0.905220609,0.940889164,0.953603039,0.929783582,0.96252199
LoggingUtil.exception,0.999895252,0.999904776,0.99987978,0.898936719,0.999905365,0.99986617,0.997113973,0.999911556,0.999890427
CardinalityEstimatorContainer.merge,0.741931169,0.907298729,0.871216501,0.901258807,0.906757344,0.902395287,0.907628439,0.892940078,0.901433002
Navigation.wantRotate,0.57864496,0.865944936,0.866579467,0.868354716,0.863893904,0.766343872,0.860687984,0.714662403,0.757769054
DSequence.externalize,0,0.784389683,0.841561568,0.855996234,0.838821906,0.84161139,0.805182501,0.8517262,0.87210762
GroovyCollections.subsequences,0.936136732,0.905769921,0.900367816,0.898747855,0.928153553,0.916613376,0.915720744,0.901603139,0.902516013
ExecutionJobVertex.connectToPredecessors,0.782955999,0.824900358,0.866734128,0.874471351,0.800776626,0.847578598,0.886918494,0.832085151,0.873905814
URI.removeFragmentIdentifier,0.923189669,0.912162287,0.923921278,0.923406832,0.910131797,0.924719736,0.909949847,0.923407243,0.924055662
NormalizedKeySorter.readPointer,0.779614777,0.877026469,0.901170004,0.881507228,0.923136827,0.910395373,0.911767217,0.924864479,0.912107927
BinaryExternalSorter.close,0.476090964,0.746304022,0.806113796,0.704433701,0.724901562,0.808437838,0.784906276,0.784972922,0.745197389
GDiscreteFourierTransformOps.phase,0.998585754,0.998517311,0.998632569,0.998542822,0.998673001,0.998560003,0.998467255,0.998540614,0.999897154
Extension.encode,0.830637867,0.945355473,0.960704356,0.877954245,0.843110947,0.955696096,0.912846413,0.959965428,0.80802036
CmsEntityBackend.createFromNativeWrapper,0.785458544,0.887898532,0.907176763,0.922946094,0.896656054,0.919162174,0.869687257,0.914295534,0.924971451
DataSet.leftOuterJoin,0.999902374,0.999912493,0.999628818,0.99956247,0.999931285,0.999884008,0.999890835,0.999886485,0.999900078
ArrayUtil.setOrAppend,0.857313215,0.840978376,0.856994296,0.940810086,0.841689847,0.942444275,0.849572488,0.942061341,0.85699181
DeprecatedListWriter.generateDeprecatedListFile,0.922891571,0.892398138,0.922238054,0.896236098,0.92972256,0.883494499,0.921044391,0.913359522,0.928437731
RuleBasedTransliterator.safeClone,0.789409693,0.871570657,0.918533907,0.95363876,0.869755656,0.981952185,0.919950944,0.997690567,0.997903096
KeyUtil.getAlgorithmAfterWith,0.907119163,0.946721355,0.956019324,0.935144481,0.959343462,0.949093047,0.960144962,0.944619047,0.953218874
BlockPlacementPolicyHBase.chooseReplicaToDelete,0.814589246,0.759115421,0.749799664,0.941158979,0.932414343,0.938687064,0.7570959,0.801404993,0.799919208
CmsXmlGroupContainer.fillResource,0.753762043,0.917778058,0.930039948,0.927385828,0.872773684,0.837636682,0.765522096,0.829393801,0.886857503
FindDialog.getBtnCancel,0.941501,0.987523596,0.977390874,0.977803448,0.971492639,0.988388594,0.971346507,0.977568921,0.987921024
ProcfsBasedProcessTree.getCumulativeCpuTime,0.654552535,0.917397789,0.865343739,0.935857946,0.879654823,0.932102761,0.880211377,0.907163219,0.933672022
QueryUtil.getSimilarityQuery,0.973900757,0.973851144,0.975749124,0.975619369,0.973620211,0.975907148,0.973618571,0.973620211,0.968016654
ComputationGraph.initGradientsView,0.809620784,0.866513888,0.911247649,0.813171264,0.801441187,0.908491625,0.838596903,0.887489303,0.886228914
Calendar.setTimeZone,0.692713038,0.779230834,0.706056383,0.77169337,0.705908243,0.762224854,0.676089423,0.792704237,0.723113105
LocalDate.atStartOfDay,0.925064171,0.931506793,0.928061629,0.930178182,0.92633233,0.93374432,0.927346849,0.924634802,0.910839315
QueueContainer.offerBackup,0.999890196,0.9981611,1,0.993608583,0.999908732,0.999924362,0.999900046,0.998062915,0.99812467
ApiUtils.getOptionalEnumParam,0.90633408,0.85666918,0.905775602,0.907028606,0.908470712,0.925236768,0.923647418,0.924773151,0.92299755
Motion2DPanel.drawFeatures,0.884678886,0.911709498,0.911053751,0.90973339,0.888726722,0.910092126,0.909200362,0.911424986,0.911529739
CmsUploadBean.createListener,0.935568943,0.971827299,0.976745642,0.978023766,0.981157125,0.977011268,0.961623045,0.961847468,0.960668393
OptionsParamCheckForUpdates.checkOnStart,0.887170388,0.871334298,0.934126627,0.927192086,0.874869558,0.824881688,0.814285427,0.936060283,0.844384305
UtilOpenKinect.bufferRgbToMsU8,0.832383385,0.903836234,0.898962493,0.835112652,0.889337373,0.877761926,0.830771004,0.846092329,0.885647691
CmsDefaultWorkflowManager.getLabel,0.911620206,0.912928436,0.910442748,0.889439774,0.89009843,0.910544652,0.88939831,0.889801575,0.911431518
XMIDoclet.generateLogicalView,0.971119895,0.994107497,0.972388941,0.914352485,0.994352717,0.942699104,0.68799436,0.688837831,0.971809883
CmsContentEditor.initFormPanel,0.648290757,0.870964424,0.874306845,0.923221077,0.770747799,0.862588642,0.898177573,0.895391763,0.898515535
ClientConfig.setFlakeIdGeneratorConfigMap,0.997746512,0.997838129,0.997921602,0.997774756,0.997952288,0.997912354,0.997869246,0.998030817,0.997841339
FsStateBackend.createCheckpointStorage,0.897610202,0.913530228,0.902874375,0.878630485,0.895711045,0.900467482,0.897035311,0.917488262,0.90994544
BaseLevel2.ger,0.990479613,0.980721504,0.982269826,0.980136434,0.977695699,0.989171508,0.98834376,0.98057988,0.990030261
HydrogenAtom.matches,0.792911981,0.893864166,0.863233895,0.845315538,0.852666841,0.863564058,0.861278223,0.853591685,0.852369732
CmsVfsDriver.internalReadParentId,0.886583881,0.878371896,0.892066612,0.902977566,0.874506238,0.907760835,0.927550378,0.883342237,0.930730028
NoFetchingInput.require,0.804943825,0.848552142,0.882680046,0.869092342,0.85137734,0.864617824,0.836563113,0.809092038,0.870313252
ForkJoinPool.tryCompensate,0.745552819,0.791309914,0.821849227,0.743903344,0.816736451,0.818684165,0.81660606,0.785835041,0.826332516
JShellTool.printEvalException,0.727081816,0.773308737,0.855940828,0.804112269,0.752818404,0.869133495,0.748414686,0.795656767,0.796951669
ChemicalFilters.convertStereo,0.939772979,0.963344677,0.946409507,0.946548935,0.940177546,0.94046469,0.939159558,0.937366899,0.937906663
QueryOptimizerFactory.newOptimizer,0.608008465,0.880521309,0.931074733,0.769210946,0.834591623,0.927128239,0.926090336,0.893111504,0.929142698
BackoffIdleStrategy.createBackoffIdleStrategy,0.959428183,0.936702212,0.953646338,0.967758897,0.952828772,0.951593805,0.965842347,0.952097909,0.941301278
Util.mixHashCodes,0.915014972,0.912785247,0.902874098,0.91379577,0.911934805,0.914561846,0.911906643,0.91139437,0.912138727
QueryAtomContainer.getBondOrderSum,0.951748226,0.917826495,0.918371135,0.918861229,0.918519568,0.95053182,0.951358872,0.950041775,0.907866268
PoissonDistribution.rawProbability,0.858594571,0.959001,0.861978779,0.95713247,0.862285339,0.940761433,0.875007402,0.853246882,0.877030937
AkkaRpcActor.handleCallAsync,0.705899575,0.820531736,0.983286941,0.838695139,0.771908068,0.91130454,0.905101728,0.98018897,0.996174317
Runner.execute,0,0.68920977,0.706314009,0.656726623,0.671306917,0.640429828,0.511215428,0.514431463,0.503521501
HttpBody.setLength,0.56778612,0.922203162,0.927834491,0.957918446,0.960472951,0.967839275,0.970657155,0.968109712,0.968306065
BinaryHashTable.spillPartition,0.914160275,0.929962297,0.936641403,0.93905511,0.93359364,0.916240193,0.908702127,0.934533407,0.934365084
DatasetUrl.getProtocols,0.880058916,0.892970576,0.899068422,0.896261967,0.889412198,0.878865659,0.944350819,0.937938021,0.841358551
FactoryDetectPoint.createHarris,0.948707003,0.947540201,0.948063134,0.948230385,0.95324368,0.955459522,0.94798057,0.948203616,0.957117918
Validator.validateEmail,0.999852944,0.999888524,1,0.999910255,0.999863525,0.999912564,0.999902635,0.999898419,0.999894426
FitLinesToContour.sanityCheckCornerOrder,0.814460788,0.929762193,0.933861837,0.864350673,0.841977501,0.862785044,0.824117206,0.868023052,0.931156111
HttpMessage.setResponseBody,0.951794577,0.963530824,0.959242575,0.964437938,0.969327704,0.963936322,0.950939067,0.960194262,0.964067034
AmbiguityLibrary.init,0.770253797,0.808177759,0.967618292,0.814695513,0.978515276,0.976179377,0.950591366,0.860682913,0.972610444
INode.compareTo,0.915065486,0.895014583,0.92234561,0.933075609,0.919937653,0.931211707,0.935255252,0.930369603,0.929488604
MACCSFingerprinter.createPattern,0.87310816,0.901880901,0.985287565,0.90774016,0.811412148,0.905838773,0.905706233,0.985517334,0.906576953
MatchingPointConfigPatternMatcher.getMatchingPoint,0.941880565,0.940879406,0.97517941,0.993253732,0.942417508,0.968629053,0.984722674,0.946532831,0.973159259
ItemCounter.set,0.984256758,0.97293035,0.97323343,0.984392527,0.973339837,0.984114519,0.972855018,0.973550273,0.972495894
CmsFunctionRenderer.defaultHtml,0.557452352,0.61274193,0.546424886,0.778280442,0.860140558,0.780356924,0.717711169,0.820523006,0.674432756
ClassLoaderUtil.getOrCreate,0.825807627,0.870105116,0.921359564,0.82856433,0.830356383,0.828929736,0.812264781,0.802633792,0.869223377
NNStorage.format,0.348085051,0.926244813,0.922412582,0.980675964,0.900997032,0.924138141,0.933900042,0.932408779,0.894576965
Json.schema,0.985157245,0.984624839,0.984676909,0.909088409,0.985094222,0.999878736,0.919340235,0.99629072,0.996311895
HadoopJob.getStatus,0.5101631,0.937475379,0.860670325,0.918153572,0.824739436,0.892743273,0.824206665,0.895772298,0.814571362
TechSet.print,0.446856019,0.925529563,0.937700096,0.937872717,0.913412723,0.963731744,0.91685234,0.904627868,0.961312378
Log.localize,0.815328569,0.935056306,0.795308865,0.923133928,0.823061297,0.890090679,0.8562078,0.797648244,0.852644276
OfflineEditsViewer.go,0.629447826,0.893655719,0.920084959,0.852996806,0.804618723,0.772548581,0.89968889,0.738029122,0.845010601
GroovyMain.processSockets,0.869093264,0.83728668,0.921490797,0.841727766,0.842683502,0.845429575,0.832103194,0.850650693,0.838108459
PoiChecker.checkPoiImport,0.870302053,0.871934291,0.87139263,0.874313075,0.867979704,0.765875478,0.878320073,0.783775067,0.875882059
ZapHeadMethod.readResponseBody,0.741790733,0.884508504,0.887159359,0.928608536,0.932713935,0.939088759,0.919262265,0.950301166,0.81099026
DebugReaction.setProductCoefficients,0.808273,0.999922961,0.999920968,0.999914422,0.89097669,0.944685541,0.999862726,0.999900742,0.945390185
Indexes.destroyIndexes,0.861780271,0.93743761,0.917912776,0.884065008,0.855941664,0.906163337,0.898960718,0.892506205,0.901061671
DifferentialFunction.getValue,0.852501868,0.939474796,0.851892381,0.93984938,0.868624164,0.852107486,0.855744311,0.939859749,0.825068864
WriterFactory.createWriter,0.89428849,0.912119393,0.927413196,0.941429638,0.906268898,0.916563752,0.918330735,0.916787454,0.928417709
ParquetRecordReader.seek,0.818946656,0.878305532,0.856244051,0.847641013,0.865684199,0.85683073,0.856176988,0.84931551,0.876459957
MethodDocImpl.overriddenType,0.91458993,0.914853582,0.919687956,0.949916176,0.923232073,0.906098339,0.906283171,0.958409614,0.923767122
OperandStack.remove,0.788308641,0.874482997,0.87468913,0.875060866,0.850882102,0.873711874,0.781059684,0.875187084,0.87386468
